Reaction	FG	onDNAincompatible	offDNAincompatible
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	calc_AMINES_AROMATIC_PRIMARY	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	ISOCYANATES	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	ISOTHIOCYANATES	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	O_IODO_ANILINE	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	HYDRAZINES_PRIMARY	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	A_H_KETONES	0	0
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	KETONES_A_BROMO	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	YNONES	0	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	AMIDINES_PRIMARY	1	0
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	AMIDINES_SECONDARY	0	0
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	GUANIDINES_SECONDARY_PRIMARY	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	GUANIDINES_SECONDARY_SECONDARY	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	GUANIDINES_TERTIARY_PRIMARY	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	GUANIDINES_TERTIARY_SECONDARY	0	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	calc_NAS_ELECTROPHILE	0	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	O_AMINO_PHENOLS	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	O_AMINO_THIOPHENOLS	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	O_IODO_SEC_ANILINE	0	0
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	TRIAZINE_DICHLORO	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	TRIAZINE_MONOCHLORO	1	1
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	ARMINES_AROMATIC_SECONDARY_1	0	0
1.7.11_SNAR_ETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_PHENOLS	calc_SEC_ALIPHATIC_BOC	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	NO_FG	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	ALDEHYDES	1	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	ALKYNES_TERMINAL	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	AMINES_ALIPHATIC_SECONDARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	AZIDE	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	CARBOXYLIC_ACIDS	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	THIOLS	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	calc_THIOPHENOLS	1	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	calc_NITRO	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	calc_PHENOLS	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	SEC_FMOC	1	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	SULFONYL_CHLORIDES	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	BORONICS_AROMATIC	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	TERT_FMOC	1	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	ESTERS_METHYL_ETHYL	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	NITRO_FLUORO	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	SEC_ANILINE_BOC	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	TERT_ANILINE_BOC	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	O_NITRO_SEC_ANILINE	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	calc_ARYLHALIDE	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	AMINES_ALIPHATIC_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	calc_AMINES_AROMATIC_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	ISOCYANATES	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	ISOTHIOCYANATES	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	O_IODO_ANILINE	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	HYDRAZINES_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	A_H_KETONES	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	KETONES_A_BROMO	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	YNONES	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	AMIDINES_PRIMARY	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	AMIDINES_SECONDARY	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	GUANIDINES_SECONDARY_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	GUANIDINES_SECONDARY_SECONDARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	GUANIDINES_TERTIARY_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	GUANIDINES_TERTIARY_SECONDARY	0	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	calc_NAS_ELECTROPHILE	0	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	O_AMINO_PHENOLS	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	O_AMINO_THIOPHENOLS	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	O_IODO_SEC_ANILINE	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	TRIAZINE_DICHLORO	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	TRIAZINE_MONOCHLORO	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	ARMINES_AROMATIC_SECONDARY_1	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_calc_THIOPHENOLS	calc_SEC_ALIPHATIC_BOC	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	NO_FG	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	ALDEHYDES	1	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	ALKYNES_TERMINAL	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	AMINES_ALIPHATIC_SECONDARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	AZIDE	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	CARBOXYLIC_ACIDS	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	THIOLS	1	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	calc_THIOPHENOLS	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	calc_NITRO	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	calc_PHENOLS	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	SEC_FMOC	1	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	SULFONYL_CHLORIDES	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	BORONICS_AROMATIC	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	TERT_FMOC	1	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	ESTERS_METHYL_ETHYL	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	NITRO_FLUORO	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	SEC_ANILINE_BOC	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	TERT_ANILINE_BOC	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	O_NITRO_SEC_ANILINE	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	calc_ARYLHALIDE	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	AMINES_ALIPHATIC_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	calc_AMINES_AROMATIC_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	ISOCYANATES	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	ISOTHIOCYANATES	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	O_IODO_ANILINE	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	HYDRAZINES_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	A_H_KETONES	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	KETONES_A_BROMO	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	YNONES	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	AMIDINES_PRIMARY	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	AMIDINES_SECONDARY	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	GUANIDINES_SECONDARY_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	GUANIDINES_SECONDARY_SECONDARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	GUANIDINES_TERTIARY_PRIMARY	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	GUANIDINES_TERTIARY_SECONDARY	0	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	calc_NAS_ELECTROPHILE	0	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	O_AMINO_PHENOLS	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	O_AMINO_THIOPHENOLS	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	O_IODO_SEC_ANILINE	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	TRIAZINE_DICHLORO	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	TRIAZINE_MONOCHLORO	1	1
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	ARMINES_AROMATIC_SECONDARY_1	0	0
1.8.5_THIOETHER_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_THIOLS	calc_SEC_ALIPHATIC_BOC	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	NO_FG	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	ALDEHYDES	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	ALKYNES_TERMINAL	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	AMINES_ALIPHATIC_SECONDARY	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	AZIDE	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	CARBOXYLIC_ACIDS	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	THIOLS	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	calc_THIOPHENOLS	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	calc_NITRO	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	calc_PHENOLS	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	SEC_FMOC	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	SULFONYL_CHLORIDES	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	BORONICS_AROMATIC	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	TERT_FMOC	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	ESTERS_METHYL_ETHYL	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	NITRO_FLUORO	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	SEC_ANILINE_BOC	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	TERT_ANILINE_BOC	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	O_NITRO_SEC_ANILINE	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	calc_ARYLHALIDE	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	AMINES_ALIPHATIC_PRIMARY	1	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	calc_AMINES_AROMATIC_PRIMARY	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	ISOCYANATES	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	ISOTHIOCYANATES	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	O_IODO_ANILINE	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	HYDRAZINES_PRIMARY	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	A_H_KETONES	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	KETONES_A_BROMO	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	YNONES	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	AMIDINES_PRIMARY	1	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	AMIDINES_SECONDARY	1	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	GUANIDINES_SECONDARY_PRIMARY	1	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	GUANIDINES_SECONDARY_SECONDARY	1	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	GUANIDINES_TERTIARY_PRIMARY	1	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	GUANIDINES_TERTIARY_SECONDARY	1	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	calc_NAS_ELECTROPHILE	0	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	O_AMINO_PHENOLS	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	O_AMINO_THIOPHENOLS	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	O_IODO_SEC_ANILINE	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	TRIAZINE_DICHLORO	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	TRIAZINE_MONOCHLORO	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	ARMINES_AROMATIC_SECONDARY_1	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_PRIMARY	calc_SEC_ALIPHATIC_BOC	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	NO_FG	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	ALDEHYDES	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	ALKYNES_TERMINAL	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	AMINES_ALIPHATIC_SECONDARY	1	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	AZIDE	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	CARBOXYLIC_ACIDS	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	THIOLS	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	calc_THIOPHENOLS	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	calc_NITRO	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	calc_PHENOLS	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	SEC_FMOC	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	SULFONYL_CHLORIDES	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	BORONICS_AROMATIC	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	TERT_FMOC	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	ESTERS_METHYL_ETHYL	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	NITRO_FLUORO	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	SEC_ANILINE_BOC	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	TERT_ANILINE_BOC	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	O_NITRO_SEC_ANILINE	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	calc_ARYLHALIDE	0	0
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	AMINES_ALIPHATIC_PRIMARY	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	calc_AMINES_AROMATIC_PRIMARY	1	1
X.X.X_SNAR_ANILINE_SYNTHESIS_FROM_calc_NAS_ELECTROPHILE_AND_AMINES_ALIPHATIC_SECONDARY	ISOCYANATES	1	1
